vendorid2,paymenttype1,paymenttype2,pulocationid237,pulocationid161,pulocationid236,pulocationid186,pulocationid162,dolocationid161,dolocationid236,dolocationid237,dolocationid230,dolocationid170,passengercount,tripdistance,fareamount,extra,mtatax,tipamount,tollsamount,improvementsurcharge,totalamount,tpeppickupdatetimehour0,tpeppickupdatetimehour1,tpeppickupdatetimehour2,tpepdropoffdatetimehour0,tpepdropoffdatetimehour1,tpepdropoffdatetimehour2,duration
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.76,5.5,1.0,0.5,0.0,0.0,0.3,7.3,0,0,1,0,0,1,354.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.9,14.5,0.0,0.5,3.05,0.0,0.3,18.35,1,0,0,1,0,0,1202.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.08,8.5,0.0,0.5,1.86,0.0,0.3,11.16,1,0,0,1,0,0,420.0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.9,16.0,0.0,0.5,0.0,0.0,0.3,16.8,0,1,0,0,1,0,1560.0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1.0,15.5,0.0,0.5,0.0,0.0,0.3,16.3,0,1,0,0,1,0,1531.0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.3,9.5,0.5,0.5,2.7,0.0,0.3,13.5,0,0,1,0,0,1,720.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.23,6.0,1.0,0.5,1.95,0.0,0.3,9.75,0,0,1,0,0,1,347.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.6,15.5,0.0,0.5,1.0,0.0,0.3,17.3,1,0,0,1,0,0,1020.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.7,15.0,1.0,0.5,5.04,0.0,0.3,21.84,0,0,1,0,0,1,1260.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.37,11.0,0.0,0.5,2.0,0.0,0.3,13.8,0,1,0,0,1,0,971.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6,8.0,0.0,0.5,1.75,0.0,0.3,10.55,0,0,1,0,0,1,517.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.63,4.5,0.0,0.5,1.06,0.0,0.3,6.36,0,1,0,0,1,0,209.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.53,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0,0,1,0,0,1,156.0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.1,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0,1,0,0,1,0,357.0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5,4.5,0.0,0.5,1.3,0.0,0.3,6.6,1,0,0,1,0,0,240.0
1,0,1,1,0,0,0,0,0,0,0,0,0,1,3.91,15.0,1.0,0.5,0.0,0.0,0.3,16.8,0,0,1,0,0,1,1149.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,7.0,0.0,0.5,1.55,0.0,0.3,9.35,1,0,0,0,1,0,481.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,2.77,10.5,1.0,0.5,2.46,0.0,0.3,14.76,0,0,1,0,0,1,495.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,4.32,20.0,0.5,0.5,4.26,0.0,0.3,25.56,0,0,1,0,0,1,1611.0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.7,13.5,0.0,0.5,1.43,0.0,0.3,15.73,0,1,0,0,1,0,1102.0
0,1,0,0,0,0,0,0,0,0,1,0,0,2,1.3,8.5,0.0,0.5,1.85,0.0,0.3,11.15,0,1,0,0,1,0,584.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,3.12,15.5,0.5,0.5,3.36,0.0,0.3,20.16,0,0,1,0,0,1,1380.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.54,4.5,0.5,0.5,1.16,0.0,0.3,6.96,0,0,1,0,0,1,180.0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.4,9.0,0.0,0.5,1.95,0.0,0.3,11.75,1,0,0,1,0,0,492.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.9,22.5,0.5,0.5,4.75,0.0,0.3,28.55,1,0,0,1,0,0,1605.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.92,20.0,0.0,0.5,0.0,0.0,0.3,20.8,0,1,0,0,1,0,1680.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7.0,0.0,0.5,1.95,0.0,0.3,9.75,0,1,0,0,1,0,420.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7.5,0.0,0.5,1.65,0.0,0.3,9.95,0,1,0,0,1,0,559.0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.7,5.5,0.0,0.5,0.63,0.0,0.3,6.93,0,1,0,0,1,0,304.0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.7,17.0,0.0,0.5,0.0,0.0,0.3,17.8,0,1,0,0,1,0,1380.0
1,1,0,0,0,0,0,0,0,0,1,0,0,1,2.09,14.5,0.0,0.5,1.0,0.0,0.3,16.3,0,1,0,0,1,0,1302.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0,0,1,0,0,1,803.0
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.34,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0,1,0,0,1,0,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,5.24,17.0,0.5,0.5,2.0,0.0,0.3,20.3,0,0,1,0,0,1,746.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.52,7.5,0.0,0.5,1.0,0.0,0.3,9.3,0,1,0,0,1,0,455.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.88,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,1,0,0,605.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.6,20.0,1.0,0.5,4.5,0.0,0.3,26.3,0,0,1,0,0,1,1740.0
1,1,0,0,0,0,0,0,0,0,0,0,0,4,2.16,10.0,0.5,0.5,2.26,0.0,0.3,13.56,0,0,0,0,0,0,780.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,5.5,0.5,0.5,1.35,0.0,0.3,8.15,1,0,0,1,0,0,304.0
1,0,1,1,0,0,0,0,0,0,1,0,0,1,0.53,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0,1,0,0,1,0,179.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.76,23.0,0.0,0.5,4.76,0.0,0.3,28.56,1,0,0,0,1,0,1980.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.7,9.0,0.5,0.5,2.05,0.0,0.3,12.35,0,0,1,0,0,1,650.0
1,0,1,1,0,0,0,0,0,0,0,0,0,1,3.36,17.5,0.5,0.5,0.0,0.0,0.3,18.8,0,0,1,0,0,1,1500.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.44,18.0,0.5,0.5,4.82,0.0,0.3,24.12,1,0,0,1,0,0,1310.0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.3,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,1,0,0,1,0,464.0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.8,11.0,0.0,0.5,2.36,0.0,0.3,14.16,0,1,0,0,1,0,900.0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1.71,11.5,0.5,0.5,5.0,0.0,0.3,17.8,0,0,0,0,0,0,960.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.3,11.0,0.0,0.5,2.35,0.0,0.3,14.15,0,1,0,0,1,0,886.0
1,0,1,0,0,0,0,0,0,0,0,0,1,5,1.71,8.0,0.0,0.5,0.0,0.0,0.3,8.8,1,0,0,1,0,0,460.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6,4.0,0.5,0.5,0.0,0.0,0.3,5.3,1,0,0,1,0,0,180.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,15.0,0.5,0.5,3.25,0.0,0.3,19.55,0,0,1,0,0,1,1034.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0,0,1,0,0,1,525.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.9,8.0,0.5,0.5,1.0,0.0,0.3,10.3,0,0,1,0,0,1,390.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0,0,0,0,0,0,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,5.78,19.0,1.0,0.5,4.16,0.0,0.3,24.96,0,0,1,0,0,1,1060.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,1.63,11.5,0.0,0.5,1.23,0.0,0.3,13.53,0,1,0,0,1,0,960.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.54,5.0,1.0,0.5,0.0,0.0,0.3,6.8,0,1,0,0,1,0,312.0
0,0,1,0,0,0,0,0,0,0,0,0,0,3,1.5,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0,1,0,0,1,0,851.0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.4,12.0,0.5,0.5,0.0,0.0,0.3,13.3,0,0,1,0,0,1,987.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,1,0,0,1,0,653.0
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.94,5.0,0.5,0.5,1.1,0.0,0.3,7.4,0,0,1,0,0,1,221.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,482.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.5,0.5,0.5,1.35,0.0,0.3,8.15,0,0,1,0,0,1,285.0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.4,11.5,0.0,0.5,3.65,0.0,0.3,15.95,1,0,0,1,0,0,775.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.85,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0,0,1,0,0,1,660.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.5,0.5,0.5,1.35,0.0,0.3,8.15,0,0,1,0,0,1,298.0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9,5.5,0.5,0.5,2.0,0.0,0.3,8.8,0,0,1,0,0,1,329.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.84,7.5,0.0,0.5,1.66,0.0,0.3,9.96,0,1,0,0,1,0,505.0
1,1,0,0,0,0,0,0,1,0,0,0,0,5,3.28,13.5,0.5,0.5,4.44,0.0,0.3,19.24,0,0,1,0,0,1,1020.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.08,16.0,0.5,0.5,3.46,0.0,0.3,20.76,0,0,0,0,0,0,1020.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.54,13.0,1.0,0.5,0.0,0.0,0.3,14.8,0,0,1,0,0,1,1020.0
0,1,0,0,0,0,0,1,0,0,0,0,0,3,1.1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,0,0,1,0,0,1,537.0
1,1,0,0,0,1,0,0,0,0,1,0,0,3,0.49,3.5,0.0,0.5,0.86,0.0,0.3,5.16,0,0,1,0,0,1,120.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,11.0,1.0,0.5,0.0,0.0,0.3,12.8,0,0,1,0,0,1,916.0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.88,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0,0,1,0,0,1,345.0
1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.37,8.0,1.0,0.5,1.47,0.0,0.3,11.27,0,0,1,0,0,1,509.0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,3.15,17.5,0.5,0.5,3.76,0.0,0.3,22.56,0,0,1,0,0,1,1586.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.8,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0,0,1,0,0,1,610.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.38,8.0,1.0,0.5,0.0,0.0,0.3,9.8,0,0,1,0,0,1,581.0
0,0,1,0,0,0,0,0,1,0,0,0,0,2,3.6,20.5,1.0,0.5,0.0,0.0,0.3,22.3,0,0,1,0,0,1,1920.0
1,0,1,0,0,0,0,1,1,0,0,0,0,4,0.66,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0,0,1,0,0,1,307.0
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.72,5.5,0.0,0.5,0.0,0.0,0.3,6.3,1,0,0,1,0,0,343.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.4,6.0,0.0,0.5,1.36,0.0,0.3,8.16,0,1,0,0,1,0,466.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7,8.5,0.0,0.5,1.85,0.0,0.3,11.15,1,0,0,1,0,0,540.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8,9.0,0.0,0.5,1.95,0.0,0.3,11.75,1,0,0,1,0,0,660.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.8,7.5,1.0,0.5,2.75,0.0,0.3,12.05,0,0,1,0,0,1,569.0
0,1,0,0,0,1,0,0,0,0,0,0,0,3,1.1,8.0,0.0,0.5,1.2,0.0,0.3,10.0,1,0,0,1,0,0,600.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0,0,0,0,0,0,333.0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.6,5.0,0.5,0.5,1.25,0.0,0.3,7.55,0,1,0,0,1,0,229.0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.8,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,1,0,0,1,0,291.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.7,13.5,1.0,0.5,3.06,0.0,0.3,18.36,0,1,0,0,1,0,732.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.02,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0,0,0,0,0,0,60.0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,4.5,21.0,0.0,0.5,0.0,0.0,0.3,21.8,0,1,0,0,1,0,1766.0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.6,9.5,0.0,0.5,0.0,0.0,0.3,10.3,1,0,0,1,0,0,726.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.2,8.5,0.5,0.5,0.98,0.0,0.3,10.78,0,0,0,1,0,0,442.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.3,6.5,0.0,0.5,1.8,0.0,0.3,9.1,1,0,0,1,0,0,311.0
1,1,0,0,0,0,1,0,0,0,0,1,0,5,1.15,12.0,0.0,0.5,3.2,0.0,0.3,16.0,0,1,0,0,1,0,1119.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.9,8.5,1.0,0.5,2.05,0.0,0.3,12.35,0,1,0,0,1,0,465.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,1.91,12.0,0.5,0.5,1.0,0.0,0.3,14.3,0,0,1,0,0,1,1062.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.93,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0,0,1,0,0,1,900.0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,4.15,15.5,0.5,0.5,3.36,0.0,0.3,20.16,0,0,1,0,0,1,1020.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.98,7.5,0.0,0.5,1.66,0.0,0.3,9.96,0,1,0,0,1,0,554.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,4.0,0.5,0.5,0.0,0.0,0.3,5.3,1,0,0,1,0,0,154.0
1,1,0,0,0,1,0,0,0,0,0,0,0,1,2.58,12.0,1.0,0.5,2.0,0.0,0.3,15.8,0,0,1,0,0,1,864.0
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0.69,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0,1,0,0,1,0,900.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,2.04,13.5,0.0,0.5,3.0,0.0,0.3,17.3,0,1,0,0,1,0,1260.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.43,7.5,0.5,0.5,1.76,0.0,0.3,10.56,0,0,1,0,0,1,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,8.5,0.0,0.5,1.85,0.0,0.3,11.15,0,1,0,0,1,0,669.0
1,1,0,0,0,0,0,0,0,0,0,1,0,5,0.95,6.0,0.0,0.5,1.36,0.0,0.3,8.16,0,1,0,0,1,0,340.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.12,7.0,0.0,0.5,2.0,0.0,0.3,9.8,0,1,0,0,1,0,489.0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,3.2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,1,0,0,1,0,0,660.0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1.59,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0,1,0,0,1,0,598.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.39,10.0,0.0,0.5,2.7,0.0,0.3,13.5,1,0,0,1,0,0,587.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.53,7.5,0.0,0.5,1.0,0.0,0.3,9.3,0,1,0,0,1,0,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.64,4.0,0.5,0.5,1.06,0.0,0.3,6.36,0,0,1,0,0,1,142.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1,10.5,1.0,0.5,3.05,0.0,0.3,15.35,0,0,1,0,0,1,763.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.51,14.0,0.0,0.5,0.0,0.0,0.3,14.8,0,1,0,0,1,0,1440.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,1.95,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0,1,0,0,1,0,892.0
1,0,1,0,0,0,0,0,0,0,0,1,0,1,3.34,16.0,0.5,0.5,0.0,0.0,0.3,17.3,0,0,1,0,0,1,1348.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,1.01,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0,0,1,0,0,1,300.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,18.0,0.0,0.5,3.75,0.0,0.3,22.55,0,1,0,0,1,0,1897.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4,13.5,0.5,0.5,2.0,0.0,0.3,16.8,1,0,0,1,0,0,840.0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.9,17.0,0.0,0.5,1.2,0.0,0.3,19.0,1,0,0,1,0,0,1371.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.5,0.0,0.5,1.25,0.0,0.3,7.55,0,1,0,0,1,0,263.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7,5.5,0.5,0.5,0.0,0.0,0.3,6.8,1,0,0,1,0,0,338.0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.2,10.5,0.5,0.5,1.18,0.0,0.3,12.98,0,0,1,0,0,1,780.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,2.34,10.5,0.5,0.5,2.95,0.0,0.3,14.75,0,0,1,0,0,1,652.0
1,1,0,0,0,0,0,1,0,0,0,0,0,5,3.08,11.5,0.5,0.5,1.0,0.0,0.3,13.8,1,0,0,1,0,0,660.0
1,1,0,1,0,0,0,0,0,0,0,0,0,1,4.06,19.5,1.0,0.5,4.26,0.0,0.3,25.56,0,1,0,0,1,0,1791.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.27,21.0,0.0,0.5,4.36,0.0,0.3,26.16,0,1,0,0,1,0,1916.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3,3.0,0.0,0.5,0.0,0.0,0.3,3.8,0,1,0,0,1,0,90.0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,2.96,14.5,1.0,0.5,0.0,0.0,0.3,16.3,0,1,0,0,0,1,1156.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.02,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0,1,0,0,1,0,354.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.07,6.5,0.0,0.5,0.0,0.0,0.3,7.3,1,0,0,1,0,0,406.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.93,13.5,1.0,0.5,0.0,0.0,0.3,15.3,0,0,1,0,0,1,1262.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4,3.5,0.0,0.5,0.0,0.0,0.3,4.3,1,0,0,1,0,0,120.0
1,0,1,0,0,0,0,0,0,0,0,0,0,6,2.39,14.5,1.0,0.5,0.0,0.0,0.3,16.3,0,0,1,0,0,1,1246.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.77,5.0,0.5,0.5,1.26,0.0,0.3,7.56,0,0,1,0,0,1,271.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,3.76,14.5,0.5,0.5,0.0,0.0,0.3,15.8,0,0,1,0,0,1,949.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,9.5,1.0,0.5,0.0,0.0,0.3,11.3,0,1,0,0,0,1,717.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.08,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0,0,1,0,0,1,257.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,11.0,1.0,0.5,2.55,0.0,0.3,15.35,0,1,0,0,1,0,919.0
1,1,0,0,0,1,0,0,0,0,0,0,0,3,0.84,5.0,0.0,0.5,1.16,0.0,0.3,6.96,0,1,0,0,1,0,300.0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.01,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,0,0,1,0,0,240.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0,1,0,0,1,0,360.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.3,12.0,0.5,0.5,2.65,0.0,0.3,15.95,0,0,1,0,0,1,923.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,275.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6.0,0.5,0.5,1.45,0.0,0.3,8.75,0,0,1,0,0,1,317.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,5.58,18.0,0.5,0.5,0.0,0.0,0.3,19.3,1,0,0,1,0,0,1018.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,1.65,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,1,0,0,444.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.4,8.0,0.0,0.5,2.2,0.0,0.3,11.0,0,1,0,0,1,0,496.0
1,1,0,0,0,0,0,1,0,0,0,0,0,2,0.98,8.5,1.0,0.5,2.06,0.0,0.3,12.36,0,0,1,0,0,1,720.0
1,0,1,0,0,0,0,0,0,0,0,0,0,4,0.81,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,240.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.76,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,1,0,0,1,0,316.0
1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.03,6.0,0.0,0.5,1.04,0.0,0.3,7.84,0,1,0,0,1,0,360.0
0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.8,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,0,1,0,0,1,639.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.15,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1,0,0,1,0,0,360.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,3.17,20.0,1.0,0.5,0.0,0.0,0.3,21.8,0,0,1,0,0,1,1926.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.8,16.0,0.5,0.5,0.0,0.0,0.3,17.3,0,0,1,0,0,1,1200.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0,1,0,0,1,0,105.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0,0,1,0,0,1,120.0
1,1,0,0,0,0,0,0,0,0,1,0,0,3,0.73,5.5,1.0,0.5,1.46,0.0,0.3,8.76,0,1,0,0,1,0,314.0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.3,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0,1,0,0,1,0,540.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8,12.0,0.5,0.5,1.0,0.0,0.3,14.3,0,0,1,0,0,1,753.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,1,0,0,1,0,321.0
1,0,1,0,0,0,0,0,0,0,0,0,0,6,5.56,22.5,1.0,0.5,0.0,0.0,0.3,24.3,0,0,1,0,0,1,1571.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.31,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0,1,0,0,1,0,812.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.91,5.0,0.5,0.5,1.26,0.0,0.3,7.56,0,0,1,0,0,0,222.0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.1,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0,0,1,0,0,1,840.0
1,0,1,0,0,0,0,0,1,0,0,0,0,5,3.56,12.0,0.5,0.5,0.0,0.0,0.3,13.3,0,0,0,0,0,0,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.17,7.0,0.5,0.5,0.85,0.0,0.3,9.15,0,0,1,0,0,1,487.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0,0,1,0,0,1,600.0
1,1,0,0,0,0,0,0,0,1,0,0,0,2,1.6,9.0,0.0,0.5,1.96,0.0,0.3,11.76,0,1,0,0,1,0,636.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0,1,0,0,1,0,770.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.67,11.5,0.0,0.5,2.46,0.0,0.3,14.76,1,0,0,1,0,0,523.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.01,5.5,0.0,0.5,1.58,0.0,0.3,7.88,0,1,0,0,1,0,305.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.46,16.0,0.5,0.5,3.46,0.0,0.3,20.76,0,0,1,0,0,1,1320.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0,0,1,0,0,1,198.0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.3,8.0,0.0,0.5,1.75,0.0,0.3,10.55,0,1,0,0,1,0,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,13.0,1.0,0.5,3.0,0.0,0.3,17.8,0,0,1,0,0,1,1298.0
