trip_distance,tip_amount,total_amount,seconds
2.8,2.16,14.700808153250637,418.0
1.48,2.46,14.76,962.0000000000001
1.13,0.0,14.700808153250637,510.00000000000006
0.96,1.2,14.700808153250637,567.0
0.6,1.55,14.700808153250637,525.0
1.4,1.85,14.700808153250637,548.0
0.5,0.95,14.700808153250637,89.0
1.22,1.82,14.700808153250637,397.0
20.8,5.85,64.41,2040.0000000000002
1.6,0.0,14.700808153250637,660.0
21.6,12.6,75.66,3420.0
8.97,5.0,39.56,1239.0
1.0,1.0,14.700808153250637,367.0
0.46,0.72,14.700808153250637,131.0
0.3,0.0,14.700808153250637,69.0
7.1,3.0,28.8,1509.0
0.67,1.0,14.700808153250637,402.0
2.04,3.86,23.16,1860.0000000000002
1.98,0.0,14.700808153250637,929.0000000000001
9.21,0.0,34.3,2100.0
1.0,0.0,14.700808153250637,391.0
0.8,2.0,14.700808153250637,480.00000000000006
5.67,4.16,24.96,1105.0
0.6,0.0,14.700808153250637,240.00000000000003
0.53,1.58,14.700808153250637,240.00000000000003
1.19,1.96,14.700808153250637,761.0
0.79,2.06,14.700808153250637,780.0
1.46,0.0,14.700808153250637,660.0
5.12,0.0,22.3,1738.0
0.79,0.0,14.700808153250637,300.0
2.2,0.0,14.700808153250637,773.0
1.3,0.0,14.700808153250637,765.0
1.8,0.0,14.700808153250637,741.0
4.87,2.23,24.53,1591.0
11.8,9.3,46.6,1860.0000000000002
6.78,5.95,29.75,1363.0
1.9,2.0,16.3,1264.0
1.1,0.0,14.700808153250637,300.0
3.97,0.0,22.3,1923.0000000000002
1.01,0.0,14.700808153250637,660.0
3.3,0.0,16.3,1169.0
0.92,1.1,14.700808153250637,300.0
1.21,2.46,14.76,913.0000000000001
2.4,3.08,15.38,702.0
1.2,1.85,14.700808153250637,690.0
2.4,1.5,14.700808153250637,540.0
6.3,2.0,23.3,1088.0
0.5,1.15,14.700808153250637,213.0
1.5,1.25,14.700808153250637,900.0
0.6,1.5,14.700808153250637,281.0
1.7,0.0,14.700808153250637,1140.0
1.3,3.55,21.35,1740.0
1.75,2.06,14.700808153250637,681.0
1.3,1.5,14.700808153250637,480.00000000000006
3.0,3.35,20.15,1200.0
1.89,2.76,16.56,1080.0
3.99,0.0,21.3,1842.0000000000002
2.1,2.35,14.700808153250637,660.0
1.62,0.0,14.700808153250637,1200.0
0.79,1.46,14.700808153250637,360.0
0.98,1.7,14.700808153250637,364.0
1.9,0.0,14.700808153250637,743.0
3.6,2.75,16.55,660.0
1.25,3.84,16.64,1129.0
1.4,1.45,14.700808153250637,218.0
2.4,2.15,14.700808153250637,594.0
3.11,2.86,17.16,840.0
2.8,2.06,14.700808153250637,434.0
1.0,1.0,14.700808153250637,317.0
4.02,3.96,23.76,1546.0
1.27,1.46,14.700808153250637,400.0
1.5,0.0,14.700808153250637,420.0
0.9,0.0,14.700808153250637,573.0
18.81,13.2,66.0,3180.0
1.3,1.56,14.700808153250637,406.0
2.93,0.0,14.700808153250637,840.0
0.67,0.0,14.700808153250637,411.0
1.4,0.0,14.700808153250637,1197.0
1.6,1.0,14.700808153250637,436.0
1.0,0.0,14.700808153250637,518.0
2.71,0.0,22.8,2152.0
1.0,0.0,14.700808153250637,313.0
2.54,2.66,15.96,890.0
1.0,1.95,14.700808153250637,323.0
1.46,0.0,14.700808153250637,612.0
6.0,0.0,21.3,1061.0
0.0,0.0,14.700808153250637,0.0
1.18,2.19,14.700808153250637,263.0
6.96,5.58,27.88,960.0000000000001
1.53,1.5,15.8,1153.0
1.23,3.0,14.700808153250637,480.00000000000006
0.68,0.0,14.700808153250637,208.0
2.05,0.0,14.700808153250637,856.0
0.92,1.0,14.700808153250637,828.0
0.8,1.0,14.700808153250637,222.0
1.4,2.2,14.700808153250637,838.0
0.76,1.46,14.700808153250637,458.00000000000006
1.13,1.46,14.700808153250637,447.0
9.52,10.95,54.75,3420.0
3.2,0.0,14.700808153250637,818.0
0.58,1.66,14.700808153250637,635.0
8.8,6.65,39.95,2306.0
1.39,1.56,14.700808153250637,300.0
2.7,2.0,17.3,1177.0
1.18,0.0,14.700808153250637,443.0
7.62,4.96,29.76,1119.0
1.49,3.0,23.3,2040.0000000000002
16.94,2.0,60.34,2916.0
1.11,0.0,14.700808153250637,1171.0
17.77,11.71,70.27,7759.000000000001
0.9,1.0,14.700808153250637,300.0
14.3,0.0,48.06,1980.0000000000002
0.9,1.15,14.700808153250637,176.0
1.15,2.45,14.700808153250637,726.0
7.59,5.16,30.96,1320.0
0.8,1.96,14.700808153250637,630.0
1.5,0.0,14.700808153250637,665.0
1.19,1.26,14.700808153250637,169.0
0.11,0.0,14.700808153250637,180.0
0.5,0.0,14.700808153250637,960.0000000000001
9.12,11.87,51.43,2325.0
0.96,1.0,14.700808153250637,296.0
0.95,1.66,14.700808153250637,586.0
1.2,0.0,14.700808153250637,507.00000000000006
2.0,0.0,14.8,1320.0
3.0,1.0,16.3,1080.0
18.57,13.2,66.0,2220.0
1.26,1.46,14.700808153250637,403.0
14.81,10.01,60.07,2220.0
2.82,0.0,15.3,1218.0
2.4,2.35,14.700808153250637,780.0
22.43,0.0,58.56,2704.0
3.28,0.0,14.700808153250637,593.0
0.42,1.0,14.700808153250637,420.0
6.1,3.95,23.75,848.0
1.52,0.0,14.700808153250637,540.0
2.9,2.65,15.95,819.0
0.8,1.95,14.700808153250637,540.0
0.7,1.3,14.700808153250637,238.00000000000003
2.4,2.26,14.700808153250637,581.0
0.47,2.04,14.700808153250637,360.0
2.71,0.0,14.700808153250637,652.0
4.2,0.0,15.3,672.0
1.29,2.2,14.700808153250637,617.0
0.7,1.45,14.700808153250637,256.0
1.71,3.0,15.8,1020.0000000000001
1.7,0.0,14.700808153250637,491.00000000000006
3.51,0.0,17.3,1387.0
1.0,1.25,14.700808153250637,314.0
1.33,0.0,14.700808153250637,1020.0000000000001
0.5,0.0,14.700808153250637,180.0
2.19,3.76,22.56,1807.0
17.8,6.0,64.56,1680.0
1.26,0.0,14.700808153250637,360.0
0.75,0.5,14.700808153250637,240.00000000000003
0.6,0.79,14.700808153250637,180.0
5.35,3.0,24.3,1380.0
1.9,0.0,14.700808153250637,480.00000000000006
3.44,3.16,18.96,1041.0
4.3,1.0,19.3,1289.0
1.7,1.76,14.700808153250637,660.0
9.54,0.0,30.8,1494.0
0.5,0.0,14.700808153250637,387.0
0.9,1.8,14.700808153250637,318.0
0.6,1.05,14.700808153250637,209.0
0.4,5.0,14.700808153250637,300.0
1.3,0.0,14.700808153250637,360.0
1.67,0.0,14.700808153250637,352.0
1.7,2.95,14.75,960.0000000000001
1.7,0.0,18.8,1833.0000000000002
1.36,1.82,14.700808153250637,303.0
1.4,0.0,14.700808153250637,650.0
18.23,0.0,52.8,2160.0
0.4,1.5,14.700808153250637,75.0
1.22,2.0,14.700808153250637,638.0
5.56,0.0,22.8,1440.0
1.6,3.05,14.700808153250637,641.0
1.44,3.46,20.76,1667.0
0.7,1.0,14.700808153250637,292.0
0.5,0.0,14.700808153250637,120.00000000000001
1.97,1.96,14.700808153250637,440.0
5.57,0.0,22.3,1504.0
1.6,0.0,14.700808153250637,855.0
2.36,2.56,15.36,902.0
1.34,2.16,14.700808153250637,900.0
3.76,2.86,17.16,623.0
5.7,0.0,20.3,1073.0
2.67,0.0,15.8,1118.0
4.1,0.0,16.8,946.0000000000001
6.2,4.36,26.16,1304.0
2.21,3.58,17.88,1089.0
1.3,1.65,14.700808153250637,480.00000000000006
1.09,1.0,14.700808153250637,465.00000000000006
3.18,0.0,14.700808153250637,660.0
1.66,2.06,14.700808153250637,600.0
1.56,0.0,14.700808153250637,1099.0
3.69,2.44,18.74,1140.0
0.8,2.0,14.8,1046.0
6.4,4.05,24.35,666.0
26.12,15.0,121.56,2226.0
1.8,0.0,14.700808153250637,420.0
0.8,1.15,14.700808153250637,240.00000000000003
2.06,2.7,14.700808153250637,600.0
7.25,0.0,23.3,960.0000000000001
0.5,0.0,14.700808153250637,202.0
7.3,5.8,29.1,1282.0
2.72,0.0,14.700808153250637,840.0
5.1,6.08,30.38,2019.0000000000002
8.5,6.15,36.95,2008.0000000000002
0.89,0.0,14.700808153250637,510.00000000000006
0.4,0.0,14.700808153250637,242.00000000000003
0.0,0.0,14.700808153250637,34.0
4.2,3.45,20.75,1200.0
0.07,0.0,14.700808153250637,105.0
0.7,1.45,14.700808153250637,277.0
4.86,0.0,18.8,86400.0
1.12,0.0,14.700808153250637,528.0
0.7,1.45,14.700808153250637,420.0
2.35,0.0,14.700808153250637,822.0
1.08,0.0,14.700808153250637,874.0
6.19,4.76,28.56,1500.0
1.3,1.0,14.700808153250637,540.0
0.45,1.2,14.700808153250637,180.0
3.97,3.32,16.62,720.0
1.32,0.0,14.700808153250637,511.00000000000006
9.94,6.76,40.56,1920.0000000000002
1.3,2.75,14.700808153250637,660.0
1.4,0.0,14.700808153250637,360.0
7.8,5.0,33.8,1835.0000000000002
5.32,4.0,29.8,2220.0
3.1,0.0,14.8,982.0000000000001
1.1,2.2,14.700808153250637,604.0
5.13,0.0,19.3,1080.0
1.5,3.0,14.700808153250637,644.0
6.2,4.15,24.95,956.0000000000001
0.67,0.0,14.700808153250637,120.00000000000001
1.62,2.26,14.700808153250637,741.0
0.74,1.74,14.700808153250637,249.00000000000003
1.1,1.7,14.700808153250637,517.0
1.03,1.36,14.700808153250637,360.0
0.4,1.35,14.700808153250637,456.0
2.33,2.56,15.36,880.0
1.01,0.0,14.700808153250637,707.0
0.4,0.0,14.700808153250637,215.0
3.5,3.05,15.35,540.0
2.8,2.5,17.8,1247.0
3.6,3.45,20.75,1269.0
2.13,3.08,15.38,705.0
1.64,1.76,14.700808153250637,572.0
21.8,0.0,52.8,2110.0
4.6,3.85,23.15,1320.0
1.1,1.55,14.700808153250637,300.0
2.51,0.0,17.3,1425.0
1.41,2.2,17.0,1200.0
1.37,2.26,14.700808153250637,852.0
1.4,2.05,14.700808153250637,796.0
0.9,1.7,14.700808153250637,198.0
2.6,0.0,15.3,1229.0
1.7,0.0,14.700808153250637,572.0
10.0,6.0,42.56,1355.0
1.2,0.0,14.700808153250637,300.0
19.57,11.67,70.01,2027.0000000000002
0.9,1.25,14.700808153250637,288.0
0.45,0.96,14.700808153250637,138.0
1.4,1.17,14.700808153250637,480.00000000000006
3.28,3.82,19.12,1021.0000000000001
1.13,0.0,14.700808153250637,415.0
5.11,4.26,25.56,1560.0
2.1,0.0,14.8,1248.0
0.4,0.0,14.700808153250637,197.0
1.6,0.0,14.700808153250637,425.0
3.43,3.45,17.25,638.0
2.98,3.32,16.62,898.0
1.0,0.0,14.700808153250637,300.0
0.8,1.0,14.700808153250637,310.0
16.7,42.29,99.59,3303.0
10.7,7.9,47.46,1500.0
1.42,0.0,14.700808153250637,501.00000000000006
2.42,0.0,14.700808153250637,995.0000000000001
0.98,1.0,14.700808153250637,540.0
11.46,15.0,56.8,3240.0
3.8,2.0,15.8,514.0
0.28,1.0,14.700808153250637,96.0
2.78,0.0,14.700808153250637,861.0
0.79,1.26,14.700808153250637,244.00000000000003
1.4,1.75,14.700808153250637,519.0
0.8,1.35,14.700808153250637,289.0
2.3,2.66,15.96,955.0000000000001
4.7,3.75,22.55,1262.0
3.23,3.45,17.25,845.0
0.89,2.08,14.700808153250637,472.00000000000006
0.83,0.0,14.700808153250637,433.0
1.4,2.05,14.700808153250637,420.0
0.52,1.36,14.700808153250637,300.0
1.49,1.96,14.700808153250637,521.0
2.2,0.0,14.700808153250637,720.0
1.25,0.0,14.700808153250637,473.00000000000006
1.06,0.0,14.700808153250637,360.0
2.2,1.0,14.700808153250637,660.0
2.05,1.96,14.700808153250637,411.0
2.3,1.5,14.700808153250637,660.0
0.33,0.0,14.700808153250637,85800.0
1.23,2.06,14.700808153250637,780.0
1.6,2.06,14.700808153250637,578.0
4.8,1.5,21.3,1140.0
0.9,1.45,14.700808153250637,456.0
0.93,1.0,14.700808153250637,360.0
0.83,0.0,14.700808153250637,727.0
0.58,0.0,14.700808153250637,96.0
0.73,1.16,14.700808153250637,286.0
0.89,2.2,14.700808153250637,554.0
1.39,0.9,14.700808153250637,360.0
2.62,0.0,14.8,1140.0
1.7,0.0,14.700808153250637,840.0
7.0,3.0,25.3,960.0000000000001
0.8,0.0,14.700808153250637,600.0
0.43,0.0,14.700808153250637,300.0
2.49,0.0,14.700808153250637,914.0000000000001
0.48,0.0,14.700808153250637,230.00000000000003
0.44,0.0,14.700808153250637,60.00000000000001
6.7,5.0,29.3,1260.0
0.5,1.5,14.700808153250637,240.00000000000003
1.0,2.25,14.700808153250637,932.0000000000001
1.02,0.0,14.700808153250637,840.0
7.19,6.2,31.0,1321.0
1.2,3.55,17.85,1169.0
0.44,1.59,14.700808153250637,227.0
0.95,0.0,14.700808153250637,424.0
0.79,1.95,14.700808153250637,420.0
1.13,1.56,14.700808153250637,345.0
0.78,0.0,14.700808153250637,300.0
0.61,0.0,14.700808153250637,420.0
10.0,6.5,41.56,1063.0
1.31,0.0,14.700808153250637,600.0
1.87,0.0,14.700808153250637,517.0
1.4,0.0,14.700808153250637,791.0
1.0,1.0,14.700808153250637,193.0
0.9,1.95,14.700808153250637,393.0
1.46,1.56,14.700808153250637,317.0
0.9,1.75,14.700808153250637,540.0
0.6,1.0,14.700808153250637,641.0
1.48,2.58,14.700808153250637,780.0
0.8,0.0,14.700808153250637,473.00000000000006
2.05,2.76,16.56,1049.0
0.46,1.06,14.700808153250637,186.0
0.4,0.0,14.700808153250637,394.0
1.48,0.0,14.700808153250637,756.0
1.79,1.96,14.700808153250637,588.0
2.8,1.5,14.8,890.0
2.2,2.35,14.700808153250637,678.0
1.64,2.2,14.700808153250637,480.00000000000006
1.14,0.0,14.700808153250637,474.00000000000006
0.7,0.0,14.700808153250637,236.00000000000003
0.65,1.26,14.700808153250637,390.0
4.3,3.05,18.35,660.0
3.15,0.0,20.8,1827.0000000000002
0.8,1.36,14.700808153250637,420.0
1.8,0.0,14.700808153250637,844.0
1.83,0.0,14.700808153250637,594.0
10.75,8.11,48.67,2148.0
1.18,2.06,14.700808153250637,840.0
1.82,1.0,14.8,1064.0
3.92,4.08,20.38,942.0000000000001
1.6,0.0,14.700808153250637,645.0
2.4,0.0,14.700808153250637,586.0
5.0,3.75,22.55,960.0000000000001
2.3,0.0,14.700808153250637,60.00000000000001
13.9,14.55,63.11,2883.0
0.6,0.0,14.700808153250637,180.0
1.3,0.0,14.700808153250637,900.0
1.06,0.0,14.700808153250637,720.0
5.3,3.5,26.3,1470.0
2.03,3.46,20.76,1468.0
1.09,0.0,62.84,840.0
3.0,2.0,17.8,1226.0
0.72,0.0,14.700808153250637,327.0
1.76,2.96,17.76,1215.0
0.75,0.0,14.700808153250637,184.0
1.36,0.0,14.700808153250637,360.0
2.0,0.0,18.3,1800.0
3.7,3.55,21.35,1292.0
0.7,0.0,14.700808153250637,312.0
0.88,0.0,14.700808153250637,660.0
1.9,2.0,14.700808153250637,540.0
1.5,10.0,19.8,579.0
1.03,1.66,14.700808153250637,536.0
0.8,1.26,14.700808153250637,318.0
2.9,1.0,14.700808153250637,660.0
2.12,0.0,52.8,140.0
10.1,9.5,57.06,3588.0
1.08,1.66,14.700808153250637,561.0
2.2,2.26,14.700808153250637,600.0
4.41,6.09,26.39,1548.0
0.48,0.0,14.700808153250637,267.0
6.89,1.0,26.3,1560.0
1.33,0.0,14.700808153250637,360.0
1.31,0.0,14.700808153250637,375.0
2.2,1.7,14.700808153250637,752.0
1.52,0.78,14.700808153250637,360.0
1.5,2.2,14.700808153250637,420.0
0.8,1.7,14.700808153250637,251.00000000000003
19.1,15.8,68.6,3480.0
3.33,0.0,14.700808153250637,1074.0
1.7,0.0,14.700808153250637,939.0000000000001
3.99,4.11,24.67,840.0
3.37,3.06,18.36,991.0000000000001
0.6,2.3,14.700808153250637,720.0
3.5,1.5,14.8,599.0
0.5,0.85,14.700808153250637,120.00000000000001
5.1,0.0,21.3,1406.0
1.96,0.0,14.700808153250637,1051.0
1.3,1.0,14.700808153250637,479.00000000000006
4.2,0.0,23.3,2100.0
1.6,1.7,14.700808153250637,960.0000000000001
0.5,0.75,14.700808153250637,194.0
12.9,12.5,54.3,2340.0
1.71,0.7,14.700808153250637,840.0
0.53,1.0,14.700808153250637,125.00000000000001
3.4,3.45,20.75,1300.0
3.29,4.32,21.62,1140.0
0.8,0.0,14.700808153250637,300.0
2.3,2.35,14.700808153250637,625.0
8.48,6.71,40.27,1549.0
0.96,1.82,14.700808153250637,271.0
2.3,2.35,14.700808153250637,666.0
5.36,0.0,19.3,1053.0
4.16,0.0,15.8,780.0
3.0,2.95,17.75,1014.0000000000001
2.7,2.86,17.16,1040.0
1.28,0.75,14.700808153250637,573.0
2.35,1.0,17.3,1411.0
1.8,1.0,14.700808153250637,420.0
0.63,0.5,14.700808153250637,227.0
0.92,0.0,14.700808153250637,390.0
0.77,0.73,14.700808153250637,360.0
0.55,1.0,14.700808153250637,347.0
0.8,1.55,14.700808153250637,448.0
1.23,1.25,14.700808153250637,375.0
0.92,1.0,14.700808153250637,463.00000000000006
2.3,2.95,14.75,720.0
3.48,1.0,15.8,949.0000000000001
2.2,2.5,14.700808153250637,480.00000000000006
2.2,2.45,14.75,840.0
0.1,1.0,14.700808153250637,240.00000000000003
1.72,1.86,14.700808153250637,482.00000000000006
1.15,0.0,14.700808153250637,420.0
3.0,0.0,14.700808153250637,455.0
1.58,2.06,14.700808153250637,720.0
6.3,5.45,32.75,1999.0000000000002
0.41,0.0,14.700808153250637,173.0
2.5,0.0,14.700808153250637,1049.0
1.38,1.0,14.700808153250637,480.00000000000006
2.1,1.7,15.0,1069.0
3.67,5.0,25.8,1860.0000000000002
1.3,1.85,14.700808153250637,525.0
1.22,1.0,14.700808153250637,600.0
2.3,1.0,14.700808153250637,753.0
3.19,3.32,16.62,780.0
0.6,0.0,14.700808153250637,196.0
1.0,0.0,14.700808153250637,383.0
0.8,1.0,14.700808153250637,214.0
3.3,3.66,21.96,1412.0
1.5,1.75,14.700808153250637,480.00000000000006
6.57,4.76,28.56,1392.0
1.04,1.26,14.700808153250637,289.0
10.12,7.07,42.41,1200.0
1.67,2.16,14.700808153250637,653.0
1.02,2.46,14.76,1079.0
1.8,1.0,14.700808153250637,300.0
0.98,1.0,14.700808153250637,360.0
19.77,17.57,76.13,2440.0
2.04,1.5,14.700808153250637,660.0
0.8,1.15,14.700808153250637,238.00000000000003
4.25,4.06,24.36,1680.0
2.03,0.0,14.700808153250637,674.0
13.4,0.0,47.8,3180.0
1.6,1.0,14.700808153250637,600.0
3.77,3.26,19.56,1100.0
1.0,0.0,14.700808153250637,418.0
0.67,0.0,14.700808153250637,181.0
1.0,1.45,14.700808153250637,360.0
3.7,0.0,14.700808153250637,780.0
0.73,0.0,14.700808153250637,360.0
1.47,0.0,14.700808153250637,423.0
9.0,12.31,73.87,5229.0
8.4,5.75,34.55,1707.0
6.52,0.0,24.8,1414.0
1.9,2.06,14.700808153250637,720.0
2.0,2.55,15.35,871.0
2.2,0.0,14.700808153250637,720.0
4.14,3.76,22.56,85535.0
1.82,1.03,14.700808153250637,583.0
1.5,1.2,14.700808153250637,465.00000000000006
1.01,0.0,14.700808153250637,420.0
2.39,0.0,14.700808153250637,546.0
1.8,2.16,14.700808153250637,711.0
0.0,0.0,14.700808153250637,0.0
6.98,0.0,26.3,1730.0
6.01,4.66,27.96,1469.0
0.48,0.87,14.700808153250637,240.00000000000003
1.3,2.7,14.700808153250637,811.0
0.7,1.35,14.700808153250637,330.0
5.05,1.83,20.13,1200.0
3.2,3.46,20.76,1398.0
1.7,2.15,14.700808153250637,840.0
1.27,0.68,14.700808153250637,271.0
1.5,0.0,14.700808153250637,480.00000000000006
3.87,3.76,22.56,1500.0
1.6,3.2,14.700808153250637,747.0
9.6,7.35,44.15,2640.0
3.1,0.0,14.700808153250637,720.0
7.4,0.0,23.3,1020.0000000000001
1.59,0.0,14.700808153250637,625.0
1.0,2.05,14.700808153250637,569.0
1.55,1.86,14.700808153250637,480.00000000000006
4.8,3.95,23.75,1328.0
4.0,1.0,17.8,900.0
7.3,2.2,26.0,1076.0
1.1,2.2,14.700808153250637,420.0
3.4,2.85,17.15,921.0000000000001
4.96,0.0,19.8,1244.0
2.39,2.46,14.76,795.0
0.3,1.05,14.700808153250637,243.00000000000003
17.58,0.0,58.34,2340.0
1.6,1.0,14.700808153250637,1080.0
0.8,1.74,14.700808153250637,297.0
1.6,2.15,14.700808153250637,787.0
0.8,1.55,14.700808153250637,300.0
1.74,1.66,14.700808153250637,480.00000000000006
0.8,1.0,14.700808153250637,420.0
2.0,1.0,17.3,1440.0
8.8,0.0,32.56,1080.0
8.15,4.58,35.14,949.0000000000001
1.7,1.0,14.700808153250637,720.0
0.79,1.0,14.700808153250637,660.0
2.4,0.0,14.700808153250637,530.0
15.3,7.0,58.06,2820.0
2.12,2.0,17.8,1308.0
2.32,2.36,14.700808153250637,840.0
2.0,0.0,14.700808153250637,699.0
2.5,3.2,16.0,691.0
2.0,0.0,14.700808153250637,660.0
0.6,1.25,14.700808153250637,360.0
18.42,20.0,83.06,6120.0
0.97,0.0,14.700808153250637,475.00000000000006
1.97,1.0,14.700808153250637,781.0
0.55,0.96,14.700808153250637,149.0
1.4,1.76,14.700808153250637,568.0
0.4,1.35,14.700808153250637,452.0
1.2,2.0,14.700808153250637,617.0
0.76,1.58,14.700808153250637,360.0
1.56,0.0,14.700808153250637,780.0
0.6,1.36,14.700808153250637,303.0
2.6,1.62,14.700808153250637,513.0
0.8,0.0,14.700808153250637,512.0
16.92,9.36,56.16,1949.0000000000002
3.19,2.56,15.36,677.0
2.61,2.76,16.56,992.0000000000001
2.82,3.7,18.5,1120.0
3.97,3.82,19.12,780.0
2.5,1.0,14.700808153250637,733.0
1.2,0.0,14.700808153250637,540.0
0.5,1.0,14.700808153250637,147.0
0.4,1.0,14.700808153250637,180.0
1.6,0.0,14.700808153250637,420.0
1.29,2.16,14.700808153250637,720.0
0.0,0.0,14.700808153250637,5.0
0.4,0.0,14.700808153250637,180.0
1.07,0.0,14.700808153250637,661.0
1.0,1.55,14.700808153250637,480.00000000000006
3.99,5.0,36.3,3240.0
1.33,1.0,14.700808153250637,600.0
1.9,1.0,14.8,1140.0
1.57,0.0,14.700808153250637,268.0
1.35,1.11,14.700808153250637,644.0
4.7,4.05,24.35,1441.0
10.3,5.0,45.56,2200.0
2.7,0.0,14.700808153250637,555.0
1.4,0.0,14.700808153250637,540.0
1.5,2.95,17.75,1211.0
2.2,1.0,14.8,1200.0
0.3,0.0,14.700808153250637,180.0
0.7,0.0,14.700808153250637,309.0
0.69,0.0,14.700808153250637,300.0
4.1,0.0,16.8,960.0000000000001
1.41,0.0,14.700808153250637,720.0
5.7,0.0,25.8,2036.0000000000002
0.82,1.17,14.700808153250637,436.0
1.2,0.0,14.700808153250637,300.0
0.7,1.0,14.700808153250637,313.0
1.2,0.0,14.700808153250637,676.0
1.12,1.0,14.700808153250637,300.0
1.57,2.45,14.700808153250637,660.0
1.03,0.0,14.700808153250637,180.0
1.57,2.16,14.700808153250637,764.0
8.5,13.95,60.51,3360.0
0.99,1.66,14.700808153250637,600.0
1.2,1.0,14.700808153250637,360.0
0.65,1.06,14.700808153250637,161.0
1.9,1.0,14.700808153250637,540.0
1.1,0.0,14.700808153250637,720.0
1.7,1.0,14.700808153250637,514.0
1.1,1.8,14.700808153250637,360.0
0.79,1.0,14.700808153250637,295.0
0.84,0.0,14.700808153250637,480.00000000000006
9.99,4.62,35.42,1406.0
1.2,0.0,14.700808153250637,300.0
0.7,1.0,14.700808153250637,284.0
1.0,1.25,14.700808153250637,300.0
5.08,0.0,18.8,780.0
0.85,2.16,14.700808153250637,909.0
7.3,4.75,28.55,960.0000000000001
2.2,0.0,14.700808153250637,960.0000000000001
1.9,1.0,14.700808153250637,540.0
3.1,0.0,14.700808153250637,841.0
2.09,0.0,14.700808153250637,1020.0000000000001
1.36,2.16,14.700808153250637,844.0
0.62,1.0,14.700808153250637,684.0
1.3,1.0,14.700808153250637,722.0
4.1,3.0,19.8,1140.0
4.0,0.0,15.8,769.0
2.78,4.2,21.0,1440.0
0.48,1.0,14.700808153250637,180.0
2.07,1.0,14.700808153250637,655.0
0.8,0.0,14.700808153250637,729.0
1.51,2.16,14.700808153250637,660.0
2.35,1.7,14.700808153250637,593.0
2.77,2.66,15.96,904.0
1.68,1.0,14.700808153250637,960.0000000000001
0.37,0.0,14.700808153250637,60.00000000000001
0.93,0.0,14.700808153250637,840.0
1.0,1.15,14.700808153250637,180.0
0.77,0.8,14.700808153250637,190.0
6.82,1.0,28.8,2160.0
1.41,1.0,14.700808153250637,455.0
0.6,2.0,14.8,1048.0
3.88,3.06,18.36,840.0
3.25,2.96,17.76,960.0000000000001
4.72,4.0,26.8,1668.0
1.8,0.0,14.700808153250637,480.00000000000006
0.7,0.0,14.700808153250637,300.0
0.0,0.66,14.700808153250637,9.0
2.21,3.96,23.76,1860.0000000000002
0.7,1.55,14.700808153250637,245.00000000000003
4.1,1.0,17.8,1080.0
3.41,3.2,20.0,1130.0
4.09,0.0,16.3,83964.0
4.0,3.75,22.55,1380.0
1.07,0.0,14.700808153250637,823.0
2.0,1.5,28.8,2666.0
2.09,2.36,14.700808153250637,900.0
0.9,1.46,14.700808153250637,327.0
18.7,7.5,66.06,1873.0000000000002
5.3,2.0,27.3,1914.0000000000002
4.0,3.35,20.15,1019.0000000000001
3.76,1.5,18.8,1260.0
1.75,1.56,14.700808153250637,267.0
1.5,0.0,15.3,1403.0
0.6,0.0,14.700808153250637,313.0
7.3,6.0,36.06,1260.0
1.8,2.15,14.700808153250637,780.0
6.7,2.5,25.3,1117.0
17.6,5.0,67.84,1980.0000000000002
2.08,1.45,14.700808153250637,780.0
2.65,2.86,17.16,924.0000000000001
