vendorid2,paymenttype1,paymenttype2,pulocationid237,pulocationid161,pulocationid236,pulocationid186,pulocationid162,dolocationid161,dolocationid236,dolocationid237,dolocationid230,dolocationid170,tpeppickupdatetimehour0,tpeppickupdatetimehour1,tpeppickupdatetimehour2,tpepdropoffdatetimehour0,tpepdropoffdatetimehour1,tpepdropoffdatetimehour2,passengercount,tripdistance,fareamount,tipamount,totalamount,duration
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.8555194805194805,0.830188679245283,0.0,0.7364341085271318,1560.0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.5357142857142857,0.5094339622641509,0.46798029556650245,0.5539405684754521,949.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.22727272727272727,0.24528301886792453,0.270935960591133,0.3213824289405684,382.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.5,0.0762987012987013,0.18867924528301885,0.2233169129720854,0.2635658914728682,275.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.37337662337662336,0.49056603773584906,0.4532019704433497,0.5348837209302325,1080.0
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.3333333333333333,0.1542207792207792,0.20754716981132074,0.16748768472906403,0.25258397932816534,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.10714285714285715,0.24528301886792453,0.16420361247947454,0.2842377260981912,450.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.6168831168831168,0.5471698113207547,0.5172413793103448,0.6120801033591731,900.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3896103896103896,0.4150943396226415,0.5008210180623973,0.4958010335917312,780.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.6883116883116883,0.8490566037735848,0.7651888341543513,0.9031007751937984,2078.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.28733766233766234,0.3584905660377358,0.0,0.332687338501292,720.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3896103896103896,0.5660377358490566,0.5336617405582923,0.6314599483204134,1334.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.40584415584415584,0.4716981132075472,0.0,0.46188630490956073,1020.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.40584415584415584,0.3584905660377358,0.2463054187192118,0.39728682170542634,544.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.1607142857142857,0.22641509433962265,0.4926108374384236,0.31653746770025837,300.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.35714285714285715,0.3962264150943396,0.2627257799671593,0.4489664082687338,720.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.5357142857142857,0.830188679245283,0.779967159277504,0.922157622739018,2216.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.18344155844155843,0.2641509433962264,0.0,0.251937984496124,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.0698051948051948,0.1509433962264151,0.15763546798029557,0.18604651162790695,120.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2792207792207792,0.2830188679245283,0.0,0.2680878552971576,339.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.5194805194805195,0.6037735849056604,0.3284072249589491,0.6395348837209301,1355.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.12987012987012989,0.22641509433962265,0.37766830870279144,0.32622739018087854,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.21915584415584416,0.22641509433962265,0.16420361247947454,0.2842377260981912,337.0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.625,0.8113207547169811,0.0,0.7202842377260982,2041.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.25974025974025977,0.4716981132075472,0.0,0.4457364341085271,1206.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.6818181818181819,0.7924528301886792,0.0,0.7364341085271318,1794.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.34090909090909094,0.32075471698113206,0.20525451559934318,0.3569121447028424,468.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.12662337662337664,0.49056603773584906,0.4860426929392446,0.5736434108527132,1266.0
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8333333333333333,0.12012987012987013,0.16981132075471697,0.19047619047619047,0.22480620155038758,180.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6666666666666666,0.1607142857142857,0.2641509433962264,0.16420361247947454,0.3003875968992248,467.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.21103896103896105,0.2641509433962264,0.0,0.251937984496124,420.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.35876623376623373,0.3962264150943396,0.2791461412151067,0.41989664082687334,735.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.3084415584415584,0.4716981132075472,0.3284072249589491,0.4941860465116279,1026.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.2142857142857143,0.2641509433962264,0.180623973727422,0.2874677002583979,407.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.08116883116883117,0.2641509433962264,0.0,0.2680878552971576,536.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.8003246753246752,0.7547169811320754,0.3284072249589491,0.7364341085271318,1593.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.22727272727272727,0.2830188679245283,0.28735632183908044,0.3407622739018088,475.0
1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0.4090909090909091,0.6792452830188679,0.6502463054187192,0.7674418604651163,1620.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.4366883116883117,0.4528301886792453,0.0,0.4457364341085271,960.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2435064935064935,0.32075471698113206,0.16420361247947454,0.332687338501292,660.0
1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.16666666666666666,0.2207792207792208,0.3962264150943396,0.3711001642036124,0.437984496124031,900.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,0.24675324675324675,0.43396226415094336,0.4039408866995074,0.4767441860465116,1020.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.7305194805194806,0.5471698113207547,0.0,0.5103359173126615,802.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.7305194805194806,0.7169811320754716,0.0,0.6395348837209301,1378.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.17857142857142858,0.2830188679245283,0.270935960591133,0.3213824289405684,498.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.20941558441558442,0.22641509433962265,0.23973727422003283,0.2829457364341085,288.0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.25,0.2830188679245283,0.0,0.3003875968992248,480.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.21103896103896105,0.24528301886792453,0.0,0.251937984496124,390.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.16233766233766234,0.2641509433962264,0.2545155993431856,0.3020025839793281,480.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.21103896103896105,0.33962264150943394,0.32019704433497537,0.3795219638242894,670.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.16666666666666666,0.11363636363636363,0.18867924528301885,0.0,0.18733850129198965,250.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.3333333333333333,0.17857142857142858,0.2641509433962264,0.3284072249589491,0.3488372093023256,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.20129870129870128,0.24528301886792453,0.2561576354679803,0.3023255813953488,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.275974025974026,0.3584905660377358,0.16420361247947454,0.38113695090439276,720.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2207792207792208,0.3018867924528302,0.2889983579638752,0.34108527131782945,600.0
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.3555194805194805,0.4528301886792453,0.0,0.4134366925064599,1020.0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.16666666666666666,0.20292207792207792,0.3018867924528302,0.3218390804597701,0.37984496124031003,607.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2305194805194805,0.3962264150943396,0.46305418719211816,0.45607235142118857,875.0
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.07305194805194805,0.1509433962264151,0.0,0.17118863049095606,153.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.37337662337662336,0.3773584905660377,0.37766830870279144,0.45542635658914726,580.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.18668831168831168,0.2641509433962264,0.2561576354679803,0.3023255813953488,480.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.1103896103896104,0.20754716981132074,0.0,0.20348837209302323,388.0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.6666666666666666,0.8181818181818182,0.7924528301886792,0.0,0.7041343669250646,1579.0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.237012987012987,0.3962264150943396,0.605911330049261,0.5164728682170542,905.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.16233766233766234,0.33962264150943394,0.0,0.3488372093023256,739.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.0,0.09433962264150943,0.0,0.12273901808785528,10.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.0974025974025974,0.18867924528301885,0.0,0.20348837209302323,329.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.17857142857142858,0.22641509433962265,0.0,0.23578811369509042,373.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.6168831168831168,0.5660377358490566,0.0,0.5264857881136951,930.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.9772727272727272,0.7358490566037735,0.0,0.6718346253229974,973.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2922077922077922,0.32075471698113206,0.0,0.3003875968992248,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2824675324675325,0.2641509433962264,0.2889983579638752,0.34108527131782945,293.0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.03246753246753247,0.16981132075471697,0.0,0.20348837209302323,252.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.33441558441558444,0.3773584905660377,0.35467980295566504,0.41860465116279066,679.0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.1948051948051948,0.3018867924528302,0.0,0.2842377260981912,660.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.08279220779220779,0.2830188679245283,0.0,0.2680878552971576,577.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.26785714285714285,0.3018867924528302,0.0,0.3003875968992248,524.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0974025974025974,0.1509433962264151,0.0,0.18733850129198965,155.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.18181818181818182,0.2641509433962264,0.0,0.2680878552971576,453.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.6006493506493507,0.9622641509433962,0.0,0.8494832041343668,2495.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.24675324675324675,0.32075471698113206,0.0,0.31653746770025837,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2207792207792208,0.2830188679245283,0.27257799671592775,0.32170542635658916,465.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.16666666666666666,0.8116883116883117,0.7924528301886792,0.0,0.7041343669250646,1740.0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.16666666666666666,0.12337662337662338,0.20754716981132074,0.0,0.20348837209302323,310.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.349025974025974,0.3773584905660377,0.35467980295566504,0.41860465116279066,726.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.10876623376623377,0.22641509433962265,0.16420361247947454,0.2842377260981912,420.0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.275974025974026,0.5283018867924528,0.0,0.4780361757105943,1320.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.8441558441558442,0.6981132075471698,0.0,0.6233850129198966,1020.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.07792207792207792,0.1509433962264151,0.0,0.15503875968992245,199.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.34090909090909094,0.3018867924528302,0.30377668308702793,0.3601421188630491,360.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.35064935064935066,0.5849056603773585,0.5353037766830869,0.631782945736434,1440.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.22727272727272727,0.3018867924528302,0.16420361247947454,0.3488372093023256,594.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.702922077922078,0.6792452830188679,0.9507389162561576,0.8104005167958656,1314.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.7954545454545455,0.8113207547169811,0.7307060755336617,0.8640180878552971,1491.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.45616883116883117,0.4528301886792453,0.3284072249589491,0.4941860465116279,780.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3896103896103896,0.4150943396226415,0.0,0.39728682170542634,714.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.0974025974025974,0.1509433962264151,0.22988505747126434,0.20025839793281652,114.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16396103896103897,0.20754716981132074,0.0,0.20348837209302323,244.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.974025974025974,0.7358490566037735,0.4926108374384236,0.7687338501291989,1101.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.09902597402597402,0.18867924528301885,0.20689655172413793,0.24418604651162787,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3246753246753247,0.4150943396226415,0.3284072249589491,0.46188630490956073,903.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.3068181818181818,0.33962264150943394,0.0,0.31653746770025837,582.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.36363636363636365,0.4716981132075472,0.3284072249589491,0.5103359173126615,967.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.3084415584415584,0.4528301886792453,0.5254515599343186,0.5167958656330749,1020.0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1883116883116883,0.2830188679245283,0.0,0.2842377260981912,480.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.16666666666666666,0.08116883116883117,0.20754716981132074,0.0,0.2196382428940568,368.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.4220779220779221,0.6415094339622641,0.0,0.607235142118863,1511.0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.19642857142857142,0.2641509433962264,0.2561576354679803,0.3023255813953488,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.7142857142857143,0.6792452830188679,0.555008210180624,0.7164082687338501,1052.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.08766233766233766,0.16981132075471697,0.16420361247947454,0.23578811369509042,300.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.22727272727272727,0.24528301886792453,0.0,0.23578811369509042,335.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.45616883116883117,0.4716981132075472,0.4367816091954023,0.5155038759689923,960.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.14935064935064934,0.22641509433962265,0.23973727422003283,0.2829457364341085,371.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.3084415584415584,0.4528301886792453,0.41871921182266003,0.4958010335917312,960.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.10064935064935064,0.16981132075471697,0.0,0.17118863049095606,180.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.34090909090909094,0.32075471698113206,0.0,0.332687338501292,500.0
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.03896103896103896,0.1320754716981132,0.1412151067323481,0.16666666666666666,60.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.22564935064935063,0.49056603773584906,0.6075533661740559,0.5975452196382428,1212.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.5681818181818181,0.7358490566037735,0.3284072249589491,0.7525839793281653,1800.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.13636363636363635,0.2641509433962264,0.34154351395730703,0.33527131782945735,485.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.4350649350649351,0.43396226415094336,0.4039408866995074,0.4767441860465116,855.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.7305194805194806,0.8867924528301886,0.0,0.7848837209302325,2280.0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.16666666666666666,0.22727272727272727,0.32075471698113206,0.32019704433497537,0.3795219638242894,651.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.3246753246753247,0.32075471698113206,0.32019704433497537,0.3795219638242894,480.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.06493506493506494,0.1320754716981132,0.0,0.13888888888888887,60.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0974025974025974,0.20754716981132074,0.20689655172413793,0.24418604651162787,360.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.1461038961038961,0.2641509433962264,0.0,0.251937984496124,449.0
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,0.01948051948051948,0.0,0.0,0.0,29.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.19805194805194803,0.2830188679245283,0.0,0.2842377260981912,540.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.275974025974026,0.3773584905660377,0.4433497536945813,0.4360465116279069,840.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.11363636363636363,0.2641509433962264,0.0,0.251937984496124,518.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.0,0.09433962264150943,0.0,0.12273901808785528,9.0
1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.2305194805194805,0.3773584905660377,0.16420361247947454,0.38113695090439276,846.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1461038961038961,0.22641509433962265,0.19704433497536944,0.2906976744186046,323.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.003246753246753247,0.09433962264150943,0.0,0.10658914728682169,10.0
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.0,0.2077922077922078,0.4150943396226415,0.0,0.38113695090439276,950.0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.06493506493506494,0.22641509433962265,0.05582922824302135,0.23062015503875966,445.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.12824675324675325,0.18867924528301885,0.0,0.20348837209302323,227.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.275974025974026,0.32075471698113206,0.3218390804597701,0.37984496124031003,602.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3555194805194805,0.3773584905660377,0.46305418719211816,0.45607235142118857,595.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1461038961038961,0.2641509433962264,0.0,0.251937984496124,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16233766233766234,0.33962264150943394,0.3218390804597701,0.37984496124031003,772.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.40584415584415584,0.4716981132075472,0.6486042692939245,0.5571705426356589,871.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.5551948051948051,0.5849056603773585,0.5353037766830869,0.631782945736434,1260.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.275974025974026,0.43396226415094336,0.0,0.39728682170542634,972.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.39285714285714285,0.43396226415094336,0.16420361247947454,0.4457364341085271,840.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.46915584415584416,0.3962264150943396,0.0,0.3649870801033592,480.0
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1038961038961039,0.16981132075471697,0.20689655172413793,0.24418604651162787,220.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.3246753246753247,0.3773584905660377,0.35303776683087024,0.41828165374676995,667.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.3198051948051948,0.3962264150943396,0.5057471264367815,0.49677002583979324,843.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.16720779220779222,0.20754716981132074,0.0,0.2196382428940568,260.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.28733766233766234,0.3773584905660377,0.16420361247947454,0.38113695090439276,840.0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.16233766233766234,0.24528301886792453,0.23809523809523808,0.2826227390180878,401.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1461038961038961,0.16981132075471697,0.0,0.18733850129198965,135.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.8587662337662337,0.8867924528301886,0.8144499178981938,0.9612403100775193,2075.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2435064935064935,0.32075471698113206,0.32019704433497537,0.3795219638242894,633.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.25974025974025977,0.6792452830188679,0.6174055829228242,0.7286821705426355,1800.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.702922077922078,0.8113207547169811,0.7651888341543513,0.9031007751937984,1871.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.7467532467532467,0.5660377358490566,0.0,0.5103359173126615,660.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.12987012987012989,0.24528301886792453,0.23809523809523808,0.2826227390180878,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.3246753246753247,0.3962264150943396,0.38587848932676516,0.45704134366925064,776.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.06818181818181818,0.1509433962264151,0.14285714285714285,0.2154392764857881,240.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.5194805194805195,0.5849056603773585,0.0,0.5264857881136951,1273.0
